,name,label
86556,0_145609,24
86557,0_145611,28
86558,0_145612,32
86559,0_145614,24
86560,0_145615,5
86561,0_145620,24
86562,0_145623,8
86563,0_145624,5
86564,0_145625,23
86565,0_145630,39
86566,0_145632,28
86567,0_145633,28
86568,0_145634,33
86569,0_145635,22
86570,0_145636,24
86571,0_145638,24
86572,0_145639,8
86573,0_145640,8
86574,0_145641,8
86575,0_145642,28
86576,0_145643,23
86577,0_145645,8
86578,0_145646,33
86579,0_145647,28
86580,0_145649,24
86581,0_145652,7
86582,0_145653,18
86583,0_145654,2
86584,0_145655,24
86585,0_145656,33
86586,0_145657,0
86587,0_145658,2
86588,0_145661,26
86589,0_145662,28
86590,0_145664,18
86591,0_145665,2
86592,0_145667,28
86593,0_145670,13
86594,0_145671,28
86595,0_145672,24
86596,0_145673,4
86597,0_145675,22
86598,0_145676,24
86599,0_145677,5
86600,0_145685,28
86601,0_145686,3
86602,0_145687,20
86603,0_145688,1
86604,0_145689,23
86605,0_145691,8
86606,0_145692,28
86607,0_145693,28
86608,0_145694,26
86609,0_145696,5
86610,0_145698,24
86611,0_145700,28
86612,0_145701,24
86613,0_145702,2
86614,0_145703,28
86615,0_145704,28
86616,0_145705,20
86617,0_145706,5
86618,0_145707,28
86619,0_145708,9
86620,0_145709,26
86621,0_145711,28
86622,0_145712,39
86623,0_145713,9
86624,0_145714,9
86625,0_145715,24
86626,0_145716,28
86627,0_145717,28
86628,0_145718,18
86629,0_145720,28
86630,0_145721,2
86631,0_145722,28
86632,0_145723,24
86633,0_145725,8
86634,0_145726,24
86635,0_145728,23
86636,0_145729,28
86637,0_145731,20
86638,0_145733,24
86639,0_145736,5
86640,0_145737,5
86641,0_145738,2
86642,0_145739,28
86643,0_145740,3
86644,0_145743,28
86645,0_145744,27
86646,0_145746,4
86647,0_145748,28
86648,0_145749,1
86649,0_145750,28
86650,0_145751,33
86651,0_145752,26
86652,0_145754,2
86653,0_145755,28
86654,0_145756,28
86655,0_145758,7
86656,0_145759,28
86657,0_145760,28
86658,0_145761,31
86659,0_145762,28
86660,0_145763,28
86661,0_145764,7
86662,0_145765,28
86663,0_145767,28
86664,0_145768,23
86665,0_145769,33
86666,0_145771,8
86667,0_145772,28
86668,0_145773,2
86669,0_145774,28
86670,0_145775,9
86671,0_145776,26
86672,0_145777,26
86673,0_145778,28
86674,0_145779,3
86675,0_145780,26
86676,0_145781,28
86677,0_145782,9
86678,0_145783,28
86679,0_145785,8
86680,0_145787,3
86681,0_145788,5
86682,0_145789,8
86683,0_145790,28
86684,0_145791,28
86685,0_145792,28
86686,0_145794,8
86687,0_145795,8
86688,0_145796,28
86689,0_145797,28
86690,0_145798,28
86691,0_145799,22
86692,0_145800,28
86693,0_145801,24
86694,0_145802,4
86695,0_145804,28
86696,0_145807,28
86697,0_145808,8
86698,0_145809,28
86699,0_145812,9
86700,0_145813,28
86701,0_145814,28
86702,0_145815,28
86703,0_145816,20
86704,0_145817,28
86705,0_145818,28
86706,0_145821,28
86707,0_145822,2
86708,0_145823,2
86709,0_145825,9
86710,0_145826,31
86711,0_145827,26
86712,0_145829,24
86713,0_145830,28
86714,0_145831,28
86715,0_145833,8
86716,0_145834,8
86717,0_145837,4
86718,0_145838,13
86719,0_145839,2
86720,0_145840,28
86721,0_145841,24
86722,0_145842,28
86723,0_145843,2
86724,0_145845,28
86725,0_145846,28
86726,0_145847,28
86727,0_145848,28
86728,0_145849,28
86729,0_145850,24
86730,0_145851,13
86731,0_145853,33
86732,0_145855,8
86733,0_145860,8
86734,0_145861,8
86735,0_145862,25
86736,0_145863,28
86737,0_145864,8
86738,0_145865,5
86739,0_145867,8
86740,0_145868,24
86741,0_145869,5
86742,0_145870,33
86743,0_145871,22
86744,0_145872,9
86745,0_145875,13
86746,0_145876,28
86747,0_145877,24
86748,0_145879,4
86749,0_145880,31
86750,0_145881,8
86751,0_145882,28
86752,0_145883,28
86753,0_145885,28
86754,0_145887,28
86755,0_145888,28
86756,0_145889,28
86757,0_145891,22
86758,0_145892,24
86759,0_145893,28
86760,0_145894,26
86761,0_145897,8
86762,0_145898,24
86763,0_145899,28
86764,0_145901,4
86765,0_145902,2
86766,0_145903,28
86767,0_145907,4
86768,0_145908,13
86769,0_145909,28
86770,0_145912,24
86771,0_145913,28
86772,0_145915,24
86773,0_145916,5
86774,0_145918,28
86775,0_145919,8
86776,0_145921,23
86777,0_145922,24
86778,0_145923,3
86779,0_145925,26
86780,0_145926,26
86781,0_145927,5
86782,0_145931,4
86783,0_145934,26
86784,0_145935,5
86785,0_145936,28
86786,0_145938,5
86787,0_145939,28
86788,0_145940,27
86789,0_145941,18
86790,0_145943,27
86791,0_145945,2
86792,0_145946,4
86793,0_145947,27
86794,0_145948,28
86795,0_145949,27
86796,0_145950,28
86797,0_145951,26
86798,0_145952,5
86799,0_145953,2
86800,0_145955,4
86801,0_145958,28
86802,0_145960,18
86803,0_145963,31
86804,0_145968,22
86805,0_145969,27
86806,0_145970,27
86807,0_145972,8
86808,0_145973,28
86809,0_145974,24
86810,0_145977,28
86811,0_145978,8
86812,0_145979,4
86813,0_145980,27
86814,0_145981,27
86815,0_145983,28
86816,0_145985,26
86817,0_145986,24
86818,0_145987,4
86819,0_145989,28
86820,0_145990,26
86821,0_145995,24
86822,0_145996,20
86823,0_145998,8
86824,0_145999,28
86825,0_146001,28
86826,0_146002,4
86827,0_146003,2
86828,0_146004,8
86829,0_146007,8
86830,0_146008,28
86831,0_146010,28
86832,0_146013,28
86833,0_146015,24
86834,0_146017,28
86835,0_146018,28
86836,0_146019,27
86837,0_146020,28
86838,0_146026,5
86839,0_146027,28
86840,0_146029,27
86841,0_146035,23
86842,0_146036,28
86843,0_146040,4
86844,0_146042,28
86845,0_146048,5
86846,0_146050,23
86847,0_146051,9
86848,0_146053,4
86849,0_146056,26
86850,0_146057,27
86851,0_146060,31
86852,0_146061,28
86853,0_146062,1
86854,0_146063,24
86855,0_146065,24
86856,0_146066,24
86857,0_146067,26
86858,0_146068,28
86859,0_146070,3
86860,0_146071,28
86861,0_146072,20
86862,0_146073,4
86863,0_146074,4
86864,0_146076,28
86865,0_146077,23
86866,0_146078,28
86867,0_146083,22
86868,0_146084,33
86869,0_146085,2
86870,0_146086,24
86871,0_146088,26
86872,0_146089,5
86873,0_146091,8
86874,0_146093,31
86875,0_146097,23
86876,0_146101,28
86877,0_146102,33
86878,0_146103,24
86879,0_146105,24
86880,0_146109,27
86881,0_146110,27
86882,0_146112,20
86883,0_146115,28
86884,0_146116,5
86885,0_146117,24
86886,0_146119,2
86887,0_146120,32
86888,0_146122,20
86889,0_146123,26
86890,0_146124,28
86891,0_146125,8
86892,0_146126,28
86893,0_146127,26
86894,0_146128,4
86895,0_146130,28
86896,0_146131,24
86897,0_146132,20
86898,0_146134,28
86899,0_146135,13
86900,0_146137,0
86901,0_146138,13
86902,0_146142,28
86903,0_146146,33
86904,0_146147,24
86905,0_146149,24
86906,0_146151,0
86907,0_146155,28
86908,0_146156,13
86909,0_146157,26
86910,0_146158,24
86911,0_146161,5
86912,0_146163,24
86913,0_146164,22
86914,0_146166,31
86915,0_146169,24
86916,0_146170,28
86917,0_146172,28
86918,0_146173,8
86919,0_146174,28
86920,0_146177,28
86921,0_146178,28
86922,0_146179,25
86923,0_146180,4
86924,0_146181,4
86925,0_146182,28
86926,0_146186,28
86927,0_146190,9
86928,0_146191,28
86929,0_146192,23
86930,0_146195,28
86931,0_146196,4
86932,0_146197,5
86933,0_146199,8
86934,0_146200,24
86935,0_146201,27
86936,0_146202,2
86937,0_146203,28
86938,0_146204,28
86939,0_146208,24
86940,0_146212,8
86941,0_146214,4
86942,0_146215,23
86943,0_146221,39
86944,0_146223,9
86945,0_146225,24
86946,0_146226,31
86947,0_146227,4
86948,0_146230,2
86949,0_146231,24
86950,0_146232,18
86951,0_146237,24
86952,0_146239,24
86953,0_146241,8
86954,0_146245,28
86955,0_146246,24
86956,0_146248,28
86957,0_146249,1
86958,0_146251,7
86959,0_146252,24
86960,0_146254,22
86961,0_146255,31
86962,0_146256,28
86963,0_146259,26
86964,0_146261,24
86965,0_146263,4
86966,0_146264,28
86967,0_146265,24
86968,0_146266,28
86969,0_146267,23
86970,0_146268,3
86971,0_146269,28
86972,0_146271,28
86973,0_146272,31
86974,0_146274,31
86975,0_146278,27
86976,0_146280,4
86977,0_146281,5
86978,0_146284,26
86979,0_146285,27
86980,0_146286,8
86981,0_146288,13
86982,0_146289,24
86983,0_146290,22
86984,0_146291,24
86985,0_146292,26
86986,0_146293,1
86987,0_146294,24
86988,0_146296,24
86989,0_146299,8
86990,0_146300,5
86991,0_146302,27
86992,0_146303,28
86993,0_146305,3
86994,0_146306,24
86995,0_146307,25
86996,0_146308,8
86997,0_146309,28
86998,0_146311,8
86999,0_146313,24
87000,0_146314,4
87001,0_146318,27
87002,0_146321,24
87003,0_146324,26
87004,0_146326,4
87005,0_146327,27
87006,0_146328,25
87007,0_146332,5
87008,0_146334,24
87009,0_146335,24
87010,0_146336,28
87011,0_146338,24
87012,0_146339,24
87013,0_146340,4
87014,0_146341,24
87015,0_146342,28
87016,0_146343,28
87017,0_146344,8
87018,0_146346,28
87019,0_146348,4
87020,0_146350,24
87021,0_146351,33
87022,0_146353,24
87023,0_146354,8
87024,0_146356,27
87025,0_146357,24
87026,0_146360,28
87027,0_146361,28
87028,0_146362,24
87029,0_146363,26
87030,0_146365,20
87031,0_146370,24
87032,0_146371,28
87033,0_146374,24
87034,0_146377,1
87035,0_146379,5
87036,0_146380,13
87037,0_146381,24
87038,0_146382,29
87039,0_146383,27
87040,0_146386,24
87041,0_146387,13
87042,0_146388,27
87043,0_146391,4
87044,0_146392,23
87045,0_146394,28
87046,0_146395,25
87047,0_146399,26
87048,0_146403,28
87049,0_146404,7
87050,0_146405,20
87051,0_146406,24
87052,0_146407,24
87053,0_146408,28
87054,0_146409,9
87055,0_146412,24
87056,0_146416,28
87057,0_146419,39
87058,0_146420,22
87059,0_146423,4
87060,0_146424,27
87061,0_146425,9
87062,0_146429,4
87063,0_146430,24
87064,0_146433,26
87065,0_146434,8
87066,0_146435,24
87067,0_146436,24
87068,0_146437,33
87069,0_146438,24
87070,0_146439,27
87071,0_146440,24
87072,0_146443,13
87073,0_146444,24
87074,0_146445,24
87075,0_146447,4
87076,0_146449,3
87077,0_146451,2
87078,0_146453,26
87079,0_146454,27
87080,0_146455,24
87081,0_146456,8
87082,0_146457,24
87083,0_146458,24
87084,0_146460,31
87085,0_146461,26
87086,0_146463,28
87087,0_146466,4
87088,0_146467,8
87089,0_146469,26
87090,0_146470,4
87091,0_146473,9
87092,0_146474,22
87093,0_146475,28
87094,0_146478,39
87095,0_146482,8
87096,0_146487,28
87097,0_146490,3
87098,0_146491,27
87099,0_146492,24
87100,0_146494,24
87101,0_146495,28
87102,0_146496,24
87103,0_146497,28
87104,0_146504,28
87105,0_146505,8
87106,0_146507,22
87107,0_146514,8
87108,0_146515,24
87109,0_146517,28
87110,0_146519,28
87111,0_146522,8
87112,0_146526,39
87113,0_146528,4
87114,0_146529,24
87115,0_146533,22
87116,0_146534,24
87117,0_146537,28
87118,0_146538,4
87119,0_146540,28
87120,0_146541,24
87121,0_146543,8
87122,0_146546,28
87123,0_146547,5
87124,0_146548,28
87125,0_146550,8
87126,0_146551,9
87127,0_146555,8
87128,0_146557,24
87129,0_146558,20
87130,0_146559,28
87131,0_146560,28
87132,0_146562,28
87133,0_146563,31
87134,0_146572,28
87135,0_146573,13
87136,0_146574,28
87137,0_146575,8
87138,0_146576,26
87139,0_146577,1
87140,0_146579,18
87141,0_146580,4
87142,0_146581,13
87143,0_146583,24
87144,0_146585,4
87145,0_146586,8
87146,0_146587,28
87147,0_146588,22
87148,0_146590,32
87149,0_146591,28
87150,0_146592,24
87151,0_146596,26
87152,0_146604,8
87153,0_146605,5
87154,0_146606,8
87155,0_146609,28
87156,0_146613,24
87157,0_146614,39
87158,0_146615,3
87159,0_146616,26
87160,0_146617,8
87161,0_146618,28
87162,0_146620,31
87163,0_146622,8
87164,0_146624,22
87165,0_146625,28
87166,0_146626,3
87167,0_146628,8
87168,0_146629,28
87169,0_146630,0
87170,0_146631,9
87171,0_146632,24
87172,0_146633,28
87173,0_146634,22
87174,0_146635,8
87175,0_146636,28
87176,0_146639,28
87177,0_146642,28
87178,0_146643,28
87179,0_146645,20
87180,0_146646,22
87181,0_146647,26
87182,0_146650,33
87183,0_146651,24
87184,0_146660,8
87185,0_146662,28
87186,0_146664,2
87187,0_146665,31
87188,0_146667,22
87189,0_146668,26
87190,0_146670,5
87191,0_146671,39
87192,0_146672,22
87193,0_146673,9
87194,0_146675,27
87195,0_146676,26
87196,0_146677,15
87197,0_146678,24
87198,0_146680,24
87199,0_146681,31
87200,0_146682,4
87201,0_146683,24
87202,0_146684,28
87203,0_146685,39
87204,0_146687,5
87205,0_146689,27
87206,0_146690,8
87207,0_146695,5
87208,0_146696,28
87209,0_146697,28
87210,0_146700,32
87211,0_146705,9
87212,0_146706,7
87213,0_146707,28
87214,0_146708,9
87215,0_146709,26
87216,0_146710,28
87217,0_146711,28
87218,0_146712,5
87219,0_146713,9
87220,0_146714,31
87221,0_146718,27
87222,0_146725,28
87223,0_146726,20
87224,0_146728,4
87225,0_146730,31
87226,0_146731,9
87227,0_146732,2
87228,0_146733,28
87229,0_146735,31
87230,0_146736,8
87231,0_146737,25
87232,0_146739,26
87233,0_146740,5
87234,0_146741,24
87235,0_146743,28
87236,0_146745,0
87237,0_146746,2
87238,0_146747,2
87239,0_146750,24
87240,0_146753,24
87241,0_146754,2
87242,0_146759,20
87243,0_146763,5
87244,0_146766,4
87245,0_146767,24
87246,0_146769,24
87247,0_146770,24
87248,0_146773,28
87249,0_146776,28
87250,0_146778,23
87251,0_146784,24
87252,0_146788,2
87253,0_146790,24
87254,0_146794,31
87255,0_146795,23
87256,0_146800,31
87257,0_146801,9
87258,0_146804,26
87259,0_146805,4
87260,0_146807,22
87261,0_146809,27
87262,0_146813,24
87263,0_146814,27
87264,0_146815,13
87265,0_146816,24
87266,0_146817,24
87267,0_146819,24
87268,0_146822,24
87269,0_146826,24
87270,0_146829,28
87271,0_146830,27
87272,0_146831,9
87273,0_146832,28
87274,0_146833,27
87275,0_146835,28
87276,0_146836,28
87277,0_146837,24
87278,0_146841,22
87279,0_146842,8
87280,0_146843,23
87281,0_146845,28
87282,0_146846,24
87283,0_146847,20
87284,0_146849,24
87285,0_146851,24
87286,0_146854,5
87287,0_146856,31
87288,0_146857,5
87289,0_146858,7
87290,0_146863,27
87291,0_146864,27
87292,0_146866,18
87293,0_146867,28
87294,0_146870,24
87295,0_146873,3
87296,0_146875,24
87297,0_146876,2
87298,0_146877,27
87299,0_146879,24
87300,0_146880,26
87301,0_146882,26
87302,0_146884,24
87303,0_146886,3
87304,0_146887,24
87305,0_146888,24
87306,0_146889,24
87307,0_146896,24
87308,0_146897,28
87309,0_146898,13
87310,0_146899,24
87311,0_146900,24
87312,0_146901,24
87313,0_146903,26
87314,0_146904,4
87315,0_146905,24
87316,0_146906,2
87317,0_146908,3
87318,0_146913,24
87319,0_146915,27
87320,0_146919,24
87321,0_146920,24
87322,0_146922,28
87323,0_146923,24
87324,0_146925,5
87325,0_146926,31
87326,0_146929,27
87327,0_146931,24
87328,0_146932,4
87329,0_146933,24
87330,0_146935,28
87331,0_146937,24
87332,0_146938,26
87333,0_146944,31
87334,0_146945,24
87335,0_146949,29
87336,0_146951,28
87337,0_146952,24
87338,0_146954,28
87339,0_146955,5
87340,0_146956,4
87341,0_146957,28
87342,0_146958,5
87343,0_146959,24
87344,0_146962,24
87345,0_146963,20
87346,0_146964,24
87347,0_146966,39
87348,0_146967,24
87349,0_146969,24
87350,0_146972,24
87351,0_146973,27
87352,0_146974,28
87353,0_146977,17
87354,0_146978,13
87355,0_146979,27
87356,0_146980,27
87357,0_146983,27
87358,0_146984,24
87359,0_146985,3
87360,0_146987,28
87361,0_146988,8
87362,0_146989,22
87363,0_146990,33
87364,0_146991,0
87365,0_146992,20
87366,0_146993,28
87367,0_146994,26
87368,0_146995,27
87369,0_146996,28
87370,0_146998,24
87371,0_147000,28
87372,0_147001,5
87373,0_147002,31
87374,0_147003,24
87375,0_147004,13
87376,0_147005,28
87377,0_147006,28
87378,0_147007,39
87379,0_147008,5
87380,0_147009,5
87381,0_147010,4
87382,0_147011,8
87383,0_147012,28
87384,0_147013,22
87385,0_147014,2
87386,0_147016,20
87387,0_147017,28
87388,0_147018,5
87389,0_147019,24
87390,0_147020,24
87391,0_147022,28
87392,0_147023,8
87393,0_147027,28
87394,0_147029,24
87395,0_147033,8
87396,0_147034,28
87397,0_147035,27
87398,0_147036,5
87399,0_147037,27
87400,0_147038,28
87401,0_147040,28
87402,0_147041,28
87403,0_147042,4
87404,0_147043,9
87405,0_147045,39
87406,0_147047,13
87407,0_147048,31
87408,0_147049,9
87409,0_147050,28
87410,0_147051,28
87411,0_147053,24
87412,0_147054,28
87413,0_147056,28
87414,0_147059,3
87415,0_147061,26
87416,0_147063,28
87417,0_147064,33
87418,0_147067,23
87419,0_147068,8
87420,0_147070,5
87421,0_147072,24
87422,0_147073,24
87423,0_147074,28
87424,0_147075,24
87425,0_147076,28
87426,0_147077,5
87427,0_147078,28
87428,0_147079,5
87429,0_147081,26
87430,0_147084,9
87431,0_147085,2
87432,0_147086,23
87433,0_147088,2
87434,0_147089,18
87435,0_147090,8
87436,0_147091,2
87437,0_147092,2
87438,0_147094,28
87439,0_147096,23
87440,0_147097,31
87441,0_147099,28
87442,0_147100,2
87443,0_147101,5
87444,0_147102,28
87445,0_147103,23
87446,0_147105,28
87447,0_147106,8
87448,0_147107,28
87449,0_147108,9
87450,0_147109,8
87451,0_147110,28
87452,0_147111,28
87453,0_147112,8
87454,0_147113,28
87455,0_147114,1
87456,0_147117,28
87457,0_147118,28
87458,0_147119,28
87459,0_147120,2
87460,0_147121,28
87461,0_147122,20
87462,0_147123,26
87463,0_147124,18
87464,0_147125,28
87465,0_147129,8
87466,0_147131,28
87467,0_147132,32
87468,0_147134,2
87469,0_147136,5
87470,0_147137,28
87471,0_147138,28
87472,0_147139,22
87473,0_147141,22
87474,0_147142,23
87475,0_147143,13
87476,0_147145,28
87477,0_147146,28
87478,0_147148,28
87479,0_147149,28
87480,0_147150,28
87481,0_147152,24
87482,0_147153,28
87483,0_147154,28
87484,0_147157,28
87485,0_147158,31
87486,0_147159,28
87487,0_147160,8
87488,0_147161,5
87489,0_147162,24
87490,0_147163,39
87491,0_147164,4
87492,0_147165,9
87493,0_147166,5
87494,0_147168,20
87495,0_147169,28
87496,0_147171,20
87497,0_147173,26
87498,0_147174,2
87499,0_147175,0
87500,0_147177,28
87501,0_147178,33
87502,0_147179,7
87503,0_147181,28
87504,0_147182,39
87505,0_147183,9
87506,0_147184,24
87507,0_147187,2
87508,0_147189,2
87509,0_147190,5
87510,0_147191,39
87511,0_147194,31
87512,0_147196,31
87513,0_147197,20
87514,0_147198,9
87515,0_147200,2
87516,0_147204,26
87517,0_147205,2
87518,0_147206,24
87519,0_147207,2
87520,0_147208,28
87521,0_147209,18
87522,0_147210,28
87523,0_147212,28
87524,0_147213,28
87525,0_147214,26
87526,0_147215,33
87527,0_147216,26
87528,0_147218,9
87529,0_147219,9
87530,0_147220,4
87531,0_147221,27
87532,0_147222,27
87533,0_147224,28
87534,0_147225,9
87535,0_147230,28
87536,0_147231,28
87537,0_147232,2
87538,0_147235,28
87539,0_147236,24
87540,0_147237,8
87541,0_147239,5
87542,0_147241,26
87543,0_147242,13
87544,0_147243,28
87545,0_147244,28
87546,0_147245,13
87547,0_147248,28
87548,0_147251,39
87549,0_147252,24
87550,0_147253,26
87551,0_147254,23
87552,0_147258,5
87553,0_147259,24
87554,0_147260,8
87555,0_147262,28
87556,0_147263,33
87557,0_147264,4
87558,0_147265,28
87559,0_147266,24
87560,0_147268,28
87561,0_147269,39
87562,0_147270,24
87563,0_147271,2
87564,0_147272,28
87565,0_147275,28
87566,0_147276,28
87567,0_147278,24
87568,0_147280,24
87569,0_147281,20
87570,0_147282,2
87571,0_147285,5
87572,0_147287,28
87573,0_147288,28
87574,0_147291,20
87575,0_147292,5
87576,0_147293,8
87577,0_147294,18
87578,0_147297,2
87579,0_147301,26
87580,0_147304,4
87581,0_147305,25
87582,0_147306,26
87583,0_147307,9
87584,0_147309,39
87585,0_147310,23
87586,0_147311,28
87587,0_147313,13
87588,0_147314,28
87589,0_147315,15
87590,0_147316,27
87591,0_147318,27
87592,0_147320,28
87593,0_147321,28
87594,0_147322,28
87595,0_147323,28
87596,0_147327,4
87597,0_147328,24
87598,0_147329,4
87599,0_147331,23
87600,0_147332,24
87601,0_147334,24
87602,0_147337,4
87603,0_147339,5
87604,0_147341,31
87605,0_147342,0
87606,0_147343,28
87607,0_147345,4
87608,0_147346,24
87609,0_147347,8
87610,0_147348,28
87611,0_147351,9
87612,0_147352,24
87613,0_147354,5
87614,0_147355,4
87615,0_147356,2
87616,0_147357,28
87617,0_147360,27
87618,0_147364,8
87619,0_147366,27
87620,0_147373,28
87621,0_147375,28
87622,0_147376,28
87623,0_147378,28
87624,0_147379,2
87625,0_147380,24
87626,0_147381,28
87627,0_147385,4
87628,0_147386,25
87629,0_147389,24
87630,0_147390,24
87631,0_147391,9
87632,0_147392,31
87633,0_147393,5
87634,0_147394,24
87635,0_147395,28
87636,0_147397,17
87637,0_147400,5
87638,0_147401,8
87639,0_147403,24
87640,0_147405,28
87641,0_147406,28
87642,0_147409,5
87643,0_147411,31
87644,0_147414,24
87645,0_147415,28
87646,0_147416,28
87647,0_147418,25
87648,0_147419,26
87649,0_147421,17
87650,0_147422,24
87651,0_147425,28
87652,0_147426,24
87653,0_147427,28
87654,0_147428,8
87655,0_147433,26
87656,0_147434,4
87657,0_147438,28
87658,0_147440,5
87659,0_147441,24
87660,0_147443,24
87661,0_147444,5
87662,0_147445,4
87663,0_147447,27
87664,0_147448,4
87665,0_147449,8
87666,0_147450,20
87667,0_147451,2
87668,0_147452,33
87669,0_147455,28
87670,0_147456,24
87671,0_147457,28
87672,0_147458,20
87673,0_147459,2
87674,0_147460,24
87675,0_147461,8
87676,0_147464,24
87677,0_147466,2
87678,0_147472,17
87679,0_147474,24
87680,0_147478,4
87681,0_147480,26
87682,0_147481,7
87683,0_147482,26
87684,0_147483,24
87685,0_147485,7
87686,0_147486,9
87687,0_147489,20
87688,0_147490,4
87689,0_147493,28
87690,0_147496,28
87691,0_147497,39
87692,0_147499,17
87693,0_147500,23
87694,0_147501,28
87695,0_147502,28
87696,0_147503,8
87697,0_147504,24
87698,0_147508,28
87699,0_147510,2
87700,0_147516,28
87701,0_147519,24
87702,0_147520,28
87703,0_147521,31
87704,0_147522,28
87705,0_147523,24
87706,0_147524,24
87707,0_147526,8
87708,0_147527,23
87709,0_147529,27
87710,0_147530,24
87711,0_147532,39
87712,0_147533,28
87713,0_147535,24
87714,0_147536,8
87715,0_147538,20
87716,0_147544,22
87717,0_147545,3
87718,0_147546,24
87719,0_147547,26
87720,0_147551,27
87721,0_147552,27
87722,0_147554,18
87723,0_147555,4
87724,0_147556,8
87725,0_147558,24
87726,0_147562,28
87727,0_147564,24
87728,0_147565,27
87729,0_147566,27
87730,0_147567,24
87731,0_147568,28
87732,0_147571,24
87733,0_147572,8
87734,0_147573,24
87735,0_147575,27
87736,0_147577,24
87737,0_147578,27
87738,0_147579,24
87739,0_147588,8
87740,0_147589,5
87741,0_147591,28
87742,0_147592,8
87743,0_147593,27
87744,0_147594,24
87745,0_147595,24
87746,0_147596,24
87747,0_147598,25
87748,0_147603,28
87749,0_147605,24
87750,0_147606,4
87751,0_147608,27
87752,0_147609,22
87753,0_147614,24
87754,0_147616,28
87755,0_147617,31
87756,0_147618,28
87757,0_147619,28
87758,0_147621,15
87759,0_147622,24
87760,0_147623,26
87761,0_147624,24
87762,0_147626,17
87763,0_147629,7
87764,0_147630,27
87765,0_147631,2
87766,0_147632,27
87767,0_147633,26
87768,0_147634,28
87769,0_147640,28
87770,0_147641,24
87771,0_147643,24
87772,0_147646,25
87773,0_147648,24
87774,0_147649,4
87775,0_147650,13
87776,0_147652,4
87777,0_147654,28
87778,0_147656,26
87779,0_147658,32
87780,0_147659,24
87781,0_147660,24
87782,0_147661,24
87783,0_147665,4
87784,0_147667,3
87785,0_147669,8
87786,0_147670,20
87787,0_147675,5
87788,0_147681,24
87789,0_147682,8
87790,0_147684,13
87791,0_147685,13
87792,0_147686,27
87793,0_147687,28
87794,0_147688,4
87795,0_147690,9
87796,0_147692,8
87797,0_147694,28
87798,0_147695,18
87799,0_147697,24
87800,0_147698,2
87801,0_147699,31
87802,0_147700,4
87803,0_147701,24
87804,0_147702,31
87805,0_147703,28
87806,0_147704,4
87807,0_147705,4
87808,0_147707,5
87809,0_147708,28
87810,0_147709,28
87811,0_147710,24
87812,0_147711,27
87813,0_147712,28
87814,0_147713,24
87815,0_147714,28
87816,0_147715,5
87817,0_147716,3
87818,0_147719,8
87819,0_147721,13
87820,0_147722,24
87821,0_147723,24
87822,0_147724,1
87823,0_147725,24
87824,0_147727,24
87825,0_147729,24
87826,0_147731,24
87827,0_147733,24
87828,0_147736,28
87829,0_147739,24
87830,0_147740,24
87831,0_147741,27
87832,0_147743,5
87833,0_147744,27
87834,0_147748,3
87835,0_147749,13
87836,0_147754,28
87837,0_147755,28
87838,0_147756,28
87839,0_147757,24
87840,0_147760,13
87841,0_147762,27
87842,0_147766,24
87843,0_147767,2
87844,0_147770,24
87845,0_147771,28
87846,0_147772,13
87847,0_147774,4
87848,0_147778,4
87849,0_147779,24
87850,0_147780,24
87851,0_147781,13
87852,0_147782,2
87853,0_147783,24
87854,0_147784,24
87855,0_147786,24
87856,0_147787,24
87857,0_147789,24
87858,0_147790,7
87859,0_147791,3
87860,0_147792,2
87861,0_147793,8
87862,0_147799,24
87863,0_147800,18
87864,0_147808,24
87865,0_147809,24
87866,0_147810,7
87867,0_147811,2
87868,0_147812,24
87869,0_147813,27
87870,0_147815,23
87871,0_147816,28
87872,0_147818,22
87873,0_147820,2
87874,0_147826,8
87875,0_147829,4
87876,0_147830,39
87877,0_147833,28
87878,0_147837,24
87879,0_147839,2
87880,0_147842,4
87881,0_147843,2
87882,0_147844,31
87883,0_147846,28
87884,0_147847,13
87885,0_147852,3
87886,0_147853,28
87887,0_147854,28
87888,0_147855,32
87889,0_147857,2
87890,0_147858,24
87891,0_147861,2
87892,0_147863,26
87893,0_147866,9
87894,0_147869,28
87895,0_147870,26
87896,0_147871,24
87897,0_147873,4
87898,0_147874,28
87899,0_147876,9
87900,0_147878,26
87901,0_147881,22
87902,0_147883,4
87903,0_147884,28
87904,0_147885,28
87905,0_147891,4
87906,0_147892,8
87907,0_147893,8
87908,0_147896,9
87909,0_147897,26
87910,0_147900,28
87911,0_147901,2
87912,0_147902,9
87913,0_147903,28
87914,0_147904,28
87915,0_147905,28
87916,0_147906,23
87917,0_147907,26
87918,0_147909,26
87919,0_147910,28
87920,0_147912,9
87921,0_147913,24
87922,0_147915,24
87923,0_147916,8
87924,0_147917,20
87925,0_147924,28
87926,0_147925,28
87927,0_147926,5
87928,0_147928,24
87929,0_147929,28
87930,0_147932,20
87931,0_147933,28
87932,0_147934,24
87933,0_147935,24
87934,0_147938,8
87935,0_147939,8
87936,0_147940,33
87937,0_147942,24
87938,0_147943,24
87939,0_147947,26
87940,0_147948,22
87941,0_147952,39
87942,0_147953,27
87943,0_147954,25
87944,0_147955,33
87945,0_147956,5
87946,0_147957,26
87947,0_147960,5
87948,0_147965,28
87949,0_147967,28
87950,0_147968,24
87951,0_147969,28
87952,0_147971,28
87953,0_147973,8
87954,0_147974,28
